label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
1,-0.1493,0.1863,-0.05173,-0.274,-0.208,-0.159,-0.8853,0.9194,-0.2644,0.9565,-0.1978,0.3594,-0.3262,0.2502,0.2788,-0.1567,-0.387,0.2676,0.013794,-0.1809,-0.2766,-0.668,-0.4585,-0.38,-0.0105,-0.0939,-1.425,-0.273,0.2051,-0.03192,0.3896,0.2399,0.277,0.1724,0.328,-0.1362,-0.005543,0.8384,0.12384,-0.2844,-0.5693,-0.2122,-0.1356,0.1838,-0.1862,0.00854,-0.3582,0.3118,-0.1236,0.08356,0.2708,0.3225,0.09125,0.6865,0.0638,-0.1924,-0.01506,-0.0797,-0.5693,-0.00911,1.451,0.1943,-0.0684,-9.47,-0.1432,0.4834,0.1512,0.1365,0.06976,0.1875,0.3184,0.08826,8.375,-0.1239,0.4006,-0.6143,0.2559,1.073,0.3972,-0.0314,-0.1731,0.00854,0.347,-0.02301,-0.1243,-0.02083,0.1713,0.4897,0.1337,0.05038,-0.3308,-0.4937,-0.1252,0.05118,-0.2161,0.2162,0.1287,0.3215,-0.354,-2.615,0.535,0.1072,0.002985,0.02583,-0.2866,0.0785,-0.1499,-0.261,-0.0453,0.252,-0.0734,0.06247,-0.05304,0.1915,-0.574,0.3447,-0.008316,0.717,-0.3242,0.07294,-0.0603,-0.04486,-0.3423,-0.353,-0.0745,0.4016,0.0469,0.05716,0.003183,0.4915,0.2051,1.315,0.2306,0.164,-0.4893,0.03967,-0.334,-0.01149,-0.01868,-0.2715,0.5815,-0.3228,0.604,-0.1323,-0.1586,-0.4043,-0.164,-1.459,0.2399,-0.11066,-0.05228,-0.3801,-0.1649,-0.115,0.2429,0.1915,0.2776,-0.1575,0.04193,0.12177,0.3833,0.3416,0.02539,0.1508,0.1956,-0.3667,-0.1451,-0.6035,-0.263,0.3037,-0.07477,-0.1442,-0.007374,0.3184,0.0756,0.1735,-0.07355,0.332,-0.1354,0.3962,-0.03925,0.02559,-0.2318,0.3076,0.3289,0.253,-0.1809,-0.1481,0.1302,-0.0856,0.10864,-0.2676
0,0.02287,0.256,0.1404,-0.2285,-0.1456,-0.2251,-0.8843,1.214,-0.35,0.99,-0.549,0.1864,-0.371,0.267,0.281,-0.153,-0.2854,0.3315,0.136,-0.3997,-0.4187,0.002264,-0.458,-0.4124,-0.1469,-0.387,-2.018,-0.35,0.218,0.06915,0.2866,0.1638,0.3147,0.135,0.4485,-0.1022,0.06256,0.948,0.3748,-0.479,-0.2837,-0.2378,-0.10455,0.351,-0.291,0.02914,-0.2725,0.1615,-0.1755,0.1403,0.01794,0.2312,-0.2234,0.938,0.06854,-0.3213,-0.001604,0.0914,-0.4465,-0.0258,2.115,0.195,-0.1873,-9.28,-0.1831,0.5625,0.2935,0.09,-0.001183,0.1255,0.436,-0.003216,8.06,-0.3184,0.3696,-0.5225,0.1914,1.184,0.4219,-0.04413,-0.1643,0.2152,-0.02512,-0.08765,-0.0974,0.07526,0.0458,0.4976,0.02676,-0.0484,-0.317,-0.5845,-0.1542,0.01942,-0.258,0.5796,0.3474,0.3245,-0.1827,-2.555,0.5947,0.2944,0.02518,-0.0611,-0.639,-0.2422,-0.1721,-0.03072,-0.01906,0.2413,-0.1139,0.05383,-0.2434,0.219,-0.6475,0.3496,0.0987,0.4656,-0.2625,0.08746,-0.1749,0.2085,-0.437,-0.3035,-0.0663,0.613,-0.0836,0.1667,0.1268,0.2314,0.1987,0.975,0.5312,0.1923,-0.5195,0.1593,-0.6577,-0.00537,-0.4517,-0.3296,0.3555,-0.1231,0.615,-0.07074,0.00157,-0.6304,-0.47,-1.48,0.2194,-0.1321,-0.02087,-0.264,-0.1661,-0.2222,0.3315,0.287,0.2476,0.003578,-0.1041,0.24,0.2219,0.3325,-0.1906,0.415,0.3198,-0.5273,-0.3174,-0.4504,-0.3564,0.2017,-0.02692,0.0531,-0.1029,0.3389,0.2563,0.2264,0.1261,0.2795,-0.4307,0.2827,-0.1454,0.0207,-0.1926,0.1488,0.2517,1.141,-0.257,-0.09485,0.2864,0.0363,0.06384,-0.1929
0,-0.05676,0.2944,0.2008,-0.1343,-0.03198,-0.1362,-0.8438,1.261,-0.3323,1.0205,-0.7515,0.09796,-0.3152,0.2279,0.1273,-0.07733,-0.188,0.302,0.225,-0.4492,-0.4373,0.4512,-0.3777,-0.4397,-0.04663,-0.4666,-2.16,-0.3674,0.073,0.1534,0.1686,0.0542,0.2272,0.07916,0.352,-0.2261,0.1512,0.9214,0.537,-0.4448,-0.043,-0.1611,0.0627,0.4175,-0.2515,-0.001473,-0.3096,0.0832,-0.1587,0.1516,0.001619,0.0983,-0.2207,0.9434,0.1195,-0.1826,-0.0259,0.1611,-0.2566,0.01224,2.41,0.2118,-0.2808,-9.23,-0.161,0.559,0.406,0.1273,-0.1736,0.2009,0.4517,-0.0986,7.918,-0.5293,0.3179,-0.2793,0.1466,1.059,0.586,0.02138,-0.186,0.3284,0.02364,-0.01047,-0.1807,0.0432,-0.112,0.4524,-0.1362,-0.1848,-0.2242,-0.6636,-0.02689,-0.02098,-0.3096,0.7266,0.2074,0.2059,0.0196,-2.705,0.4084,0.4446,0.002802,0.002213,-0.766,-0.2986,-0.2113,0.01706,-0.01932,0.2292,-0.01598,0.01401,-0.2722,0.0716,-0.624,0.2915,-0.0896,0.2488,-0.1908,0.05383,-0.1616,0.421,-0.3552,-0.1544,-0.1592,0.8994,-0.08057,0.2031,0.1438,0.03503,0.11505,0.768,0.655,0.2522,-0.2942,0.2029,-0.639,-0.05008,-0.7383,-0.2101,0.1482,-0.015274,0.551,-0.03503,0.12427,-0.603,-0.308,-1.516,0.09796,-0.1293,0.10583,-0.1509,-0.2554,-0.2455,0.4395,0.4136,0.2678,-0.012436,-0.1743,0.2202,0.1761,0.1051,-0.2119,0.2443,0.1704,-0.463,-0.3674,-0.3486,-0.2546,0.213,-0.10236,0.2438,-0.1287,0.1857,0.1543,0.1874,0.12115,0.10284,-0.3406,0.2028,-0.1586,-0.0907,-0.1938,0.01746,0.1248,1.558,-0.3374,0.02934,0.1906,0.0767,-0.02138,-0.1559
1,-0.0418,0.192,0.1272,-0.1776,-0.08997,-0.1671,-0.6206,0.637,-0.2666,0.7817,-0.02516,0.2153,-0.2808,0.265,0.1093,-0.061,-0.1991,0.02873,-0.1455,-0.1705,-0.0883,-1.133,-0.3315,-0.3289,0.172,0.1984,-0.7617,-0.1261,0.4617,-0.148,0.3264,0.05035,0.3303,0.2957,0.1378,-0.01116,-0.1124,0.622,-0.11444,-0.1921,-0.8486,-0.0977,-0.2361,0.1248,-0.1356,0.04834,-0.1807,0.3076,-0.04123,0.11743,0.393,0.1528,0.1236,0.722,0.01342,-0.4897,-0.1077,-0.2467,-0.6357,-0.001756,0.633,0.1775,0.0573,-9.45,-0.1198,0.2686,0.0113,0.0819,0.05273,0.02272,0.04892,0.1875,8.71,0.3916,0.365,-0.6,0.1952,0.921,0.2705,-0.0428,0.02953,-0.2251,0.318,-0.247,-0.06525,0.1356,0.2188,0.5303,0.1313,0.0914,-0.375,-0.4578,-0.0954,-0.02466,-0.1542,-0.231,0.1425,0.2432,-0.4404,-2.428,0.5503,-0.01884,-0.0418,-0.0872,0.0508,0.211,0.05154,-0.1877,-0.04456,0.2396,-0.1285,0.0759,-0.137,0.2786,-0.623,0.406,0.2556,0.8516,-0.3389,0.02135,0.10706,-0.03424,-0.2559,-0.2593,-0.001805,0.358,-0.02081,-0.0763,0.015335,0.5044,0.1699,1.4,0.02303,-0.0684,-0.3638,-0.0218,-0.2896,0.0585,0.3264,-0.2245,0.533,-0.3564,0.6284,-0.1032,-0.2482,-0.3103,-0.0471,-1.195,0.1454,-0.000783,-0.10297,-0.3257,-0.2043,-0.2197,0.04675,0.162,0.12,-0.0705,0.0377,0.00902,0.544,0.3066,0.03622,0.2976,0.1133,-0.1439,0.0687,-0.4128,-0.2428,0.09265,-0.2108,-0.3806,0.07605,0.2295,0.0717,-0.001707,-0.1746,0.4944,-0.07104,0.4692,0.0437,0.1688,-0.12286,0.275,0.409,-0.688,-0.128,-0.1198,0.1891,-0.03102,0.10315,-0.10803
1,-0.2354,0.157,-0.06305,-0.2688,-0.2876,-0.0668,-0.625,0.567,-0.2856,0.8086,0.2498,0.4075,-0.2505,0.2428,0.01782,-0.0703,-0.2776,0.1131,-0.0366,-0.0843,-0.1863,-1.292,-0.3577,-0.2499,0.2367,0.1414,-0.5454,-0.1984,0.21,-0.08514,0.2461,0.2288,0.296,0.176,0.01071,-0.0847,-0.103,0.502,-0.18,0.0627,-0.8027,-0.1968,-0.06934,-0.02289,-0.1605,-0.02151,-0.1642,0.39,-0.1621,0.002064,0.4888,0.327,0.273,0.4893,0.02628,-0.4333,-0.02022,-0.2788,-0.6943,0.06586,0.5503,0.07874,0.1962,-9.41,-0.2263,0.3682,0.1376,0.1343,0.1293,0.233,0.1786,0.2263,8.61,0.1544,0.4055,-0.628,0.1805,0.815,0.395,-0.04044,-0.02843,-0.1677,0.611,-0.2389,-0.05414,0.1235,0.2092,0.545,0.336,0.1703,-0.4094,-0.3484,0.02989,0.0621,-0.06213,-0.11,-0.03674,0.2683,-0.5835,-2.467,0.539,0.03522,-0.09247,0.0385,0.1346,0.2556,-0.12427,-0.3445,-0.05264,0.2668,-0.02013,0.01685,-0.07654,0.1611,-0.56,0.2106,0.00864,0.797,-0.3242,-0.04138,0.00755,-0.2218,-0.2786,-0.3076,-0.07135,0.3943,-0.05075,-0.01904,-0.05344,0.7725,0.0866,1.512,-0.01973,-0.04712,-0.4192,-0.11145,-0.2117,0.1224,0.32,-0.3457,0.6455,-0.476,0.7915,-0.2156,-0.2983,-0.2517,0.06073,-1.348,0.2301,-0.00826,-0.07056,-0.3616,-0.3638,-0.11304,-0.01962,0.07275,0.1278,-0.2401,0.251,-0.02962,0.4517,0.403,0.1231,0.0871,0.03006,-0.3015,0.224,-0.4216,-0.1527,0.4246,-0.2369,-0.3567,0.073,0.463,0.006363,0.10956,-0.2603,0.335,0.105,0.4382,0.0671,0.1722,-0.03946,0.3865,0.242,-0.78,-0.014786,-0.2255,0.2325,-0.08716,0.2094,-0.1917
0,-0.1987,0.3452,-0.04584,-0.4478,0.125,0.1809,-0.728,1.045,-0.5034,1.031,-0.8843,0.01328,-0.345,0.1523,-0.0905,0.1659,-0.1185,0.2167,0.725,-0.636,-0.6733,1.075,-0.3887,-0.3198,-0.0884,-0.5566,-2.166,-0.2383,-0.04425,0.2014,-0.1722,0.143,0.3145,0.1682,0.3335,-0.2917,0.4219,0.9775,0.5005,-0.1223,0.2146,-0.2281,0.6167,0.5117,0.0376,0.2227,-0.3965,-0.177,-0.1892,0.0672,0.168,-0.1135,-0.601,1.059,0.5103,-0.012314,-0.1448,0.1467,-0.02449,0.288,2.668,0.2264,-0.67,-8.56,-0.4592,0.58,0.511,0.00465,-0.2433,0.4595,0.547,-0.4421,7.28,-0.9844,0.581,0.2198,0.0887,0.726,0.882,-0.02095,-0.044,0.4055,0.04172,0.029,-0.261,0.1763,-0.486,0.4187,0.0278,-0.4773,0.2076,-0.684,-0.1656,-0.1783,-0.3083,1.099,0.1508,-0.09314,0.3284,-3.008,0.06238,1.155,0.0789,0.1047,-1.126,-0.4182,-0.453,0.2148,0.08307,0.2563,-0.0873,0.1692,-0.505,-0.1707,-0.5723,0.2173,-0.5654,-0.1517,0.03583,-0.1757,-0.1722,0.9375,-0.2876,-0.256,-0.09033,1.381,-0.05005,0.1146,0.0783,0.06384,-0.4543,0.3894,0.6016,-0.2365,-0.0605,0.008385,-0.6475,0.05896,-1.563,0.0754,0.04977,0.2278,0.7534,-0.0219,0.1969,-0.577,-0.255,-1.953,-0.1217,-0.03857,0.04297,-0.2289,-0.3818,-0.528,0.534,0.1774,0.6655,-0.3462,-0.3733,0.0882,0.2382,-0.04965,-0.2756,-0.05753,0.312,-0.3098,-0.1096,-0.1293,-0.04126,0.1196,-0.1625,0.6,0.05127,0.01047,0.6245,0.275,0.1821,-0.4133,0.07324,0.396,-0.02649,-0.3486,-0.1888,-0.02676,-0.3052,2.291,-0.3833,0.423,0.1313,0.157,-0.2593,-0.36
0,-0.1957,0.3174,-0.0799,-0.423,0.1028,0.2311,-0.817,0.989,-0.462,1.016,-0.898,-0.1159,-0.3203,0.07446,-0.04355,0.1824,-0.0666,0.1978,0.7295,-0.5117,-0.6523,1.04,-0.28,-0.3354,-0.02135,-0.5913,-2.188,-0.2922,-0.05984,0.2393,-0.2898,0.1053,0.328,0.158,0.2349,-0.2537,0.421,0.95,0.5176,-0.11914,0.3481,-0.2065,0.692,0.5396,0.0928,0.313,-0.3665,-0.2053,-0.157,0.02145,0.178,-0.10693,-0.551,0.964,0.4548,0.01138,-0.17,0.2393,-0.0379,0.26,2.758,0.244,-0.666,-8.55,-0.4927,0.604,0.5063,0.008385,-0.1539,0.4468,0.45,-0.4375,7.195,-1.004,0.5835,0.1698,0.1531,0.742,1.045,-0.02124,-0.01831,0.4512,0.04532,0.01598,-0.3115,0.1887,-0.4866,0.3457,0.02495,-0.4512,0.1569,-0.675,-0.10315,-0.1447,-0.2559,1.165,0.0215,-0.1915,0.2905,-3.055,0.1225,1.209,0.0397,0.02715,-1.019,-0.481,-0.4626,0.1984,0.0663,0.281,-0.1296,0.1766,-0.4656,-0.1614,-0.4883,0.11993,-0.5835,-0.2039,0.0843,-0.1809,-0.2336,0.97,-0.2285,-0.1247,-0.02002,1.416,-0.0866,0.1619,0.0894,0.12164,-0.394,0.3064,0.665,-0.2268,0.01843,0.011185,-0.598,-0.002388,-1.607,0.06323,-0.03812,0.1927,0.711,-0.04306,0.1401,-0.5464,-0.2517,-2.053,-0.07074,-0.03183,0.0836,-0.2668,-0.4155,-0.521,0.6143,0.11096,0.5767,-0.3423,-0.3953,0.03992,0.1548,-0.07025,-0.396,-0.08936,0.402,-0.2323,-0.1581,-0.0996,-0.10095,0.05188,-0.1986,0.6733,0.09863,0.02951,0.6704,0.2117,0.288,-0.3652,0.0638,0.314,-0.0361,-0.3726,-0.0819,-0.06366,-0.3625,2.326,-0.353,0.528,0.06012,0.12384,-0.2896,-0.403
0,0.01363,0.2085,0.2524,-0.02475,0.0741,-0.1411,-0.6323,1.199,-0.376,1.005,-0.516,0.08484,-0.3315,0.2468,0.2045,-0.11224,-0.1054,0.1107,-0.04437,-0.3662,-0.274,0.1428,-0.5024,-0.312,-0.06204,-0.2815,-1.791,-0.321,0.0502,0.004627,0.2197,0.07996,0.1531,0.1666,0.319,-0.1521,0.0674,0.7876,0.309,-0.42,-0.252,-0.04822,-0.1211,0.451,-0.294,-0.0004199,-0.3206,0.11194,-0.135,0.2197,0.0519,0.1873,-0.1337,0.7925,-0.0629,-0.2277,-0.10254,0.03717,-0.2778,-0.03442,1.972,0.3232,-0.1527,-9.46,-0.04562,0.4653,0.2952,0.1456,-0.1702,0.1129,0.4014,0.007626,8.266,-0.2935,0.1913,-0.3445,0.1456,1.02,0.3965,-0.005226,-0.10345,0.1748,0.06885,-0.02803,-0.07697,0.0507,-0.03857,0.4382,-0.118,-0.1737,-0.3525,-0.5713,-0.01376,-0.11523,-0.3499,0.48,0.1133,0.2854,-0.02975,-2.674,0.3262,0.1581,-0.001401,-0.1064,-0.557,-0.04913,-0.00686,0.04126,0.0339,0.1719,0.09247,0.07434,-0.2515,0.2335,-0.7046,0.2944,-0.0775,0.4102,-0.2507,-0.0276,0.02548,0.2827,-0.3748,-0.2102,-0.0831,0.9116,-0.10675,0.189,0.1039,-0.0481,0.2842,0.844,0.4941,0.237,-0.2343,0.12146,-0.4941,-0.001597,-0.3557,-0.11847,0.1123,-0.1393,0.5254,-0.04575,0.0349,-0.474,-0.2067,-1.396,0.0873,-0.067,0.1332,-0.155,-0.316,-0.2715,0.3696,0.574,0.1094,0.0556,-0.1832,0.1918,0.299,0.161,0.0607,0.1434,0.1458,-0.3909,-0.2018,-0.409,-0.1344,0.224,-0.06256,0.1284,-0.0641,0.1,-0.01337,0.1643,-0.02818,0.1731,-0.3438,0.206,-0.206,0.02519,-0.36,0.1633,0.2146,0.9883,-0.303,-0.1359,0.1774,0.03146,0.1242,-0.09894
1,-0.06696,0.213,0.09393,-0.0922,-0.0729,-0.138,-0.8027,1.15,-0.312,1.018,-0.4827,0.228,-0.3584,0.2239,0.2837,-0.1354,-0.234,0.2227,0.011765,-0.37,-0.3142,-0.06635,-0.4905,-0.371,-0.0858,-0.2299,-1.772,-0.3433,0.1674,0.01935,0.326,0.1504,0.2003,0.1337,0.4043,-0.09247,0.0632,0.8906,0.3262,-0.4585,-0.3618,-0.1671,-0.1263,0.4326,-0.2467,0.004166,-0.327,0.1859,-0.1589,0.103,0.05447,0.279,-0.02878,0.8433,0.00846,-0.253,-0.0854,0.06885,-0.3655,0.006187,1.955,0.2233,-0.1798,-9.43,-0.08044,0.5215,0.2837,0.124,-0.1757,0.1387,0.3804,0.005302,8.22,-0.2688,0.2383,-0.4258,0.1703,1.08,0.4785,-0.0647,-0.1677,0.1406,0.1465,-0.02003,-0.04584,0.04285,0.0234,0.413,-0.03735,-0.08484,-0.3215,-0.5474,-0.11017,-0.0559,-0.2368,0.473,0.2246,0.3347,-0.04526,-2.61,0.4004,0.1323,0.0319,-0.01425,-0.553,-0.03864,-0.04883,-0.08295,-0.02661,0.1951,-0.002243,0.0917,-0.1978,0.1997,-0.7227,0.3171,0.03397,0.5396,-0.2605,0.0371,-0.0685,0.1885,-0.3945,-0.296,-0.07574,0.682,-0.0873,0.163,0.0909,0.1469,0.2169,1.008,0.4429,0.2822,-0.4507,0.1458,-0.5215,-0.02138,-0.302,-0.2478,0.3594,-0.2062,0.492,-0.08057,0.02725,-0.5312,-0.2537,-1.432,0.1473,-0.12256,0.03345,-0.2251,-0.2468,-0.2185,0.3477,0.4312,0.1798,-0.007866,-0.11884,0.1903,0.3005,0.239,-0.0054,0.2278,0.2019,-0.4756,-0.285,-0.509,-0.2988,0.258,-0.0355,0.07117,-0.04733,0.1771,0.058,0.1729,-0.006783,0.2378,-0.3606,0.2489,-0.161,0.0821,-0.304,0.2054,0.301,0.9272,-0.3284,-0.1832,0.2166,0.0218,0.1368,-0.1888
0,-0.07776,0.1649,0.1453,-0.10046,0.02744,-0.1853,-0.75,1.0625,-0.4355,1.003,-0.3203,0.2668,-0.3726,0.2776,0.1921,-0.1167,-0.09485,0.07513,-0.02092,-0.449,-0.2277,-0.2734,-0.6113,-0.3118,-0.05286,-0.1019,-1.467,-0.333,0.1803,-0.05963,0.2499,0.2084,0.2025,0.1859,0.493,-0.01982,0.07623,0.8633,0.12415,-0.328,-0.5054,-0.109,-0.1757,0.3723,-0.2058,0.0419,-0.3193,0.1721,-0.2139,0.0755,0.07733,0.3442,-0.02042,0.759,-0.10046,-0.524,-0.1389,-0.03099,-0.3755,0.05612,1.625,0.2428,-0.1448,-9.445,-0.11237,0.454,0.1996,0.0375,-0.1616,0.1289,0.3867,-0.00817,8.36,-0.1406,0.1772,-0.4155,0.1526,1.008,0.4133,-0.1161,-0.05933,0.05643,0.1506,-0.1081,0.06836,0.1354,-0.001106,0.4456,0.1024,-0.1108,-0.3667,-0.4714,-0.11615,-0.2034,-0.1903,0.3052,0.1998,0.4028,-0.05258,-2.566,0.2866,0.004368,0.02458,-0.1287,-0.4487,0.0751,0.1084,-0.0881,-0.0218,0.241,0.07086,0.198,-0.3167,0.2457,-0.7925,0.3591,0.06107,0.697,-0.3374,0.004368,-0.04572,0.1667,-0.4053,-0.3945,-0.0449,0.8657,-0.1666,0.062,0.1309,0.2402,0.2145,1.001,0.359,0.1421,-0.396,0.04727,-0.425,0.1307,-0.126,-0.259,0.3938,-0.2754,0.5703,-0.1443,-0.06384,-0.4395,-0.2123,-1.491,0.1128,-0.01161,0.0637,-0.233,-0.425,-0.3005,0.2129,0.4563,0.04773,0.1309,-0.1748,0.08673,0.349,0.3247,0.0893,0.2432,0.2478,-0.4478,-0.05743,-0.4722,-0.2634,0.2532,0.02351,0.02222,-0.01242,0.2192,0.05823,0.1993,-0.1216,0.2334,-0.404,0.355,-0.1251,0.1448,-0.4224,0.4348,0.3552,0.583,-0.2203,-0.2366,0.3613,-0.02008,0.3147,-0.1819
0,-0.0005217,0.2203,0.1537,-0.1772,-0.1285,-0.1674,-0.7505,1.087,-0.3535,0.958,-0.4104,0.163,-0.3386,0.2158,0.2693,-0.1628,-0.2238,0.1969,-0.0578,-0.2666,-0.3096,-0.266,-0.414,-0.3354,-0.04584,-0.2598,-1.72,-0.3867,0.2197,-0.02148,0.2532,0.0666,0.3318,0.1328,0.3318,-0.07074,-0.01994,0.7695,0.2512,-0.3806,-0.4321,-0.1543,-0.0959,0.3262,-0.3022,-0.00719,-0.2467,0.1847,-0.08527,0.1227,0.06006,0.1935,-0.08014,0.7812,0.001415,-0.324,-0.01808,-0.0279,-0.4387,-0.04034,1.755,0.2158,-0.0591,-9.445,-0.0937,0.5034,0.2634,0.0917,0.05157,0.0644,0.371,0.08105,8.36,-0.1729,0.2563,-0.611,0.255,1.14,0.414,-0.0182,-0.062,0.1517,0.108,-0.1702,-0.08997,0.07666,0.0599,0.4836,0.0187,0.01811,-0.3252,-0.5337,-0.0794,0.00831,-0.2216,0.4004,0.2384,0.3423,-0.2563,-2.555,0.542,0.1292,0.007717,-0.08,-0.4062,-0.06415,-0.03102,-0.1116,0.04755,0.2805,-0.07495,0.0293,-0.242,0.2394,-0.6265,0.2725,0.1788,0.547,-0.2615,0.0507,-0.1155,0.1188,-0.3745,-0.218,-0.0325,0.5996,-0.0743,0.1014,0.10895,0.2913,0.241,1.078,0.441,0.2157,-0.4214,0.08417,-0.5547,-0.02524,-0.2296,-0.2927,0.3118,-0.1991,0.579,-0.1404,-0.0924,-0.529,-0.339,-1.444,0.1909,-0.0792,-0.009254,-0.2489,-0.181,-0.1876,0.266,0.287,0.0666,-0.00371,-0.05032,0.1703,0.2456,0.316,-0.09625,0.3064,0.1754,-0.4373,-0.1831,-0.4587,-0.266,0.2341,-0.0676,-0.01947,-0.0628,0.3354,0.2217,0.1433,0.01616,0.3242,-0.3696,0.2554,-0.1542,0.1035,-0.137,0.1718,0.2878,0.656,-0.1442,-0.1511,0.267,-0.02744,0.1266,-0.1545
0,-0.1392,0.3303,0.10767,-0.284,0.1097,0.0642,-0.7144,1.115,-0.3647,1.018,-0.8267,-0.04062,-0.3362,0.2317,-0.07935,0.1818,-0.1005,0.2612,0.6055,-0.583,-0.59,1.058,-0.3645,-0.4683,-0.01613,-0.573,-2.229,-0.2852,-0.11566,0.2152,-0.11646,0.0677,0.2301,0.1415,0.2617,-0.4158,0.3518,1.012,0.495,-0.1693,0.1887,-0.1458,0.4775,0.4631,0.00557,0.05762,-0.3828,-0.1064,-0.2021,0.2299,0.2194,-0.03873,-0.5137,1.044,0.3743,0.04657,-0.1122,0.05957,-0.09204,0.2537,2.623,0.2693,-0.611,-8.74,-0.3652,0.6,0.4639,0.123,-0.3408,0.4297,0.5493,-0.3274,7.465,-0.8433,0.5654,0.2009,0.02199,0.751,0.8125,0.03065,-0.1534,0.3542,0.04184,0.1595,-0.355,0.05984,-0.409,0.4165,-0.04358,-0.4333,0.02582,-0.698,-0.1218,-0.1793,-0.3809,1.005,0.0898,-0.03065,0.2478,-2.97,0.11646,1.002,0.0424,0.06006,-1.081,-0.4448,-0.3992,0.213,0.02647,0.2021,0.01712,0.09674,-0.4517,-0.1437,-0.6035,0.2515,-0.599,-0.1302,-0.007668,-0.1044,-0.1649,0.797,-0.3784,-0.2174,-0.135,1.358,-0.03065,0.1349,0.1075,0.02269,-0.2917,0.4487,0.5757,-0.1366,-0.06216,0.1073,-0.649,0.0422,-1.323,0.04678,0.0772,0.2179,0.6846,0.00537,0.2343,-0.544,-0.1692,-1.793,-0.09955,-0.0915,0.1171,-0.1382,-0.419,-0.3604,0.5205,0.3545,0.6494,-0.2487,-0.3398,0.1752,0.2394,-0.1268,-0.1985,0.0453,0.2484,-0.3186,-0.184,-0.1991,-0.04956,0.102,-0.1746,0.441,-0.010254,-0.007492,0.376,0.2932,0.1357,-0.2852,0.04056,0.383,0.00696,-0.3237,-0.3247,-0.02956,-0.1967,2.135,-0.4138,0.3135,0.1226,0.1731,-0.1923,-0.3364
1,-0.3433,0.1781,-0.2288,-0.4133,-0.282,-0.149,-0.5366,-0.3142,-0.32,0.4019,0.8545,0.1764,-0.2283,0.3945,-0.007126,-0.1027,0.1437,-0.04358,0.2384,-0.345,0.01753,-2.084,-0.2598,-0.0555,0.663,0.676,1.2295,-0.013565,0.2817,-0.14,0.2441,0.3257,0.273,0.277,-0.338,0.167,0.1246,0.622,-0.8354,0.3647,-0.983,-0.2125,-0.2238,-0.0742,0.08417,0.1722,0.1664,0.4019,-0.1466,0.1013,0.8745,0.1943,0.03525,0.3796,0.10803,-0.701,-0.2074,-0.2722,-0.8076,0.3733,-1.02,0.0988,0.03784,-8.67,-0.4253,0.259,-0.1366,-0.1151,0.029,0.2222,-0.5493,-0.0364,8.305,0.8936,0.5103,-0.3582,0.1849,0.393,0.627,-0.07324,0.31,-0.2502,0.5107,-0.2234,0.0151,0.2788,0.07556,0.4807,0.538,0.0765,-0.3782,-0.2869,-0.05283,-0.3672,0.2485,-0.6157,-0.0761,0.00222,-0.4407,-2.19,0.259,0.2502,0.007412,-0.1918,0.3674,0.636,0.009575,-0.2905,-0.2615,0.1663,0.03867,0.1296,-0.416,0.1737,-0.3518,0.417,0.1,0.956,-0.2615,-0.1305,0.2236,-0.005203,-0.257,-0.4673,0.0796,0.695,-0.2081,-0.2903,0.0691,0.9727,-0.371,1.386,-0.575,-0.5225,-0.235,-0.201,0.4094,0.418,0.765,-0.1954,0.883,-0.6177,1.213,-0.001103,-0.3535,0.01266,0.3792,-1.401,0.06256,0.2751,-0.08215,-0.4473,-0.857,-0.3184,-0.2478,0.07495,0.1415,-0.152,0.1395,-0.1681,0.3916,0.2496,0.2703,-0.02705,0.04645,-0.01284,0.6104,-0.2554,-0.10205,-0.01377,-0.327,-0.4353,0.272,0.2417,-0.2394,0.0982,-0.3962,0.2705,0.5674,0.5234,0.3787,0.2325,-0.1355,0.7715,0.3035,-2.324,-0.07886,0.02618,0.10657,-0.516,0.1803,-0.2144
